"page","term","title","authors","year","n_citations","abstract"
1,"miR-132","[HTML][HTML] Advances in roles of miR-132 in the nervous system","Y Qian, J Song, Y Ouyang, Q Han, W Chen","2017",100,"… to negative regulation of neural plasticity together with miR-132. Luteolin, a type of flavonoid… 
the combined effect of miR-132 and luteolin, suggesting miR-132 might regulate nerve axon …"
1,"miR-132","The outstanding role of miR-132-3p in carcinogenesis of solid tumors","M Rafat, M Moraghebi, M Afsa, K Malekzadeh","2021",22,"… -miR-132-5p and hsa-miR-132-3p. miR-132-5p is the product of 5′-arm of miR-132 hairpin 
but miR-132-3p is a significant part of the miR-132/212 cluster that contains an intron of the …"
1,"miR-132","Increased miR-132-3p expression is associated with chronic neuropathic pain","M Leinders, N Üçeyler, RA Pritchard, C Sommer","2016",100,"… miR-132-3p, first in patients with peripheral neuropathies and second in an animal model 
of neuropathic pain. We initially determined miR-132-… We found a 2.6 fold increase in miR-132-…"
1,"miR-132","[HTML][HTML] Preclinical development of a miR-132 inhibitor for heart failure treatment","A Foinquinos, S Batkai, C Genschel, J Viereck","2020",157,"… have shown miR-132 to be … miR-132 may serve as a therapeutic target in HF therapy. Here 
we report mode of action details of a locked nucleic acid based antisense inhibitor of miR-132 …"
1,"miR-132","[HTML][HTML] Advances in miR-132-based biomarker and therapeutic potential in the cardiovascular system","K Xu, C Chen, Y Wu, M Wu, L Lin","2021",17,"… MiR-132 arises from the highly conserved miR-132/212 gene cluster … Mature miR-132 mostly 
follows the canonical pathway of … of miRNAs or miR-132 make serum miR-132 a potential …"
1,"miR-132","Expression patterns of miR-124, miR-134, miR-132, and miR-21 in an immature rat model and children with mesial temporal lobe epilepsy","J Peng, A Omran, MU Ashhab, H Kong, N Gan","2013",162,"… miR-132 following a seizure, which may be related to neuronal activation that follows seizure 
activity (Nudelman et al. 2010). Upregulation of miR-132 … found that the miR-132 level was …"
1,"miR-132","[HTML][HTML] miR-132 mediates the integration of newborn neurons into the adult dentate gyrus","BW Luikart, ASL Bensen, EK Washburn, JV Perederiy","2011",184,"… , miR-132, in the mouse hippocampus. We find, using lentiviral and retroviral reporters of miR-132 activity, that miR-132 is … Retroviral knockdown of miR-132 using a specific ‘sponge’ …"
1,"miR-132","The miRNome of Alzheimer's disease: consistent downregulation of the miR-132/212 cluster","S Pichler, W Gu, D Hartl, G Gasparoni, P Leidinger","2017",131,"… as our results indicate a primarily neuronal origin of the miR-132/212 decrease. However 
the fact that downregulation of miR-132/212 also occurred in white matter fractions with a …"
1,"miR-132","[HTML][HTML] A role for miR-132 in learned safety","M Ronovsky, A Zambon, A Cicvaric, V Boehm","2019",25,"… To this end we resorted to previously described miR-132/212 knockout mice (miR-132 KO) 
19 . miR-132 KO and wildtype littermate controls (WT) were subjected to the learned safety …"
1,"miR-132","[HTML][HTML] miR-132 enhances HIV-1 replication","K Chiang, H Liu, AP Rice","2013",106,"… found miR-132 to be highly upregulated following CD4 + T cell activation, and show that miR-132 … To the best of our knowledge, miR-132 is the first miRNA reported to enhance HIV-1 …"
2,"miR-132","Serum miR-206 and miR-132 as potential circulating biomarkers for mild cognitive impairment","B Xie, H Zhou, R Zhang, M Song, L Yu","2015",95,"… of miR-132 in synaptic function is currently being studied [45, 46]. Additionally, miR132 may 
… It has also been reported that miR132 could interact with SIRT1 mRNA, so as to reduce …"
2,"miR-132","[HTML][HTML] Mechanism of miR-132-3p promoting neuroinflammation and dopaminergic neurodegeneration in Parkinson's Disease","X Gong, M Huang, L Chen","2022",24,"… of miR-132-3p in regulating neuroinflammation and the degeneration of dopaminergic neuron 
in PD. The expressions of miR-132-3p … The effect of miR-132-3p and GLRX in cell viability, …"
2,"miR-132","The effect of miR-132, miR-146a, and miR-155 on MRP8/TLR4-induced astrocyte-related inflammation","H Kong, F Yin, F He, A Omran, L Li, T Wu","2015",70,"… In addition, we focused on the effect of miR-132 on astrocyte-related … Our results show that miR-132 is a negative feedback … -related microRNAs, especially miR-132, in the regulation of …"
