"page","term","title","authors","year","n_citations","abstract"
1,"miR-150","The role of miR-150 in normal and malignant hematopoiesis","Y He, X Jiang, J Chen","2014",147,"… their results by reporting that miR-150 and miR-150* were among the most … miR-150 and miR-150* were highly expressed in patients with IgV H mutation, while the level of miR-150 was …"
1,"miR-150","[PDF][PDF] Secreted monocytic miR-150 enhances targeted endothelial cell migration","Y Zhang, D Liu, X Chen, J Li, L Li, Z Bian, F Sun, J Lu","2010",1455,"… and elevated exogenous miR-150 effectively reduced … miR-150 in mouse blood vessels. 
MVs isolated from the plasma of patients with atherosclerosis contained higher levels of miR-150…"
1,"miR-150","[HTML][HTML] LncRNA MALAT1 promotes osteoarthritis by modulating miR-150-5p/AKT3 axis","Y Zhang, F Wang, G Chen, R He, L Yang","2019",140,"… while miR-150-5p was downregulated in OA in vitro and vivo. The level of miR-150-5p was 
… the expression of AKT3 by negatively regulating miR-150-5p. MALAT1 knockdown inhibited …"
1,"miR-150","miR-150 regulates the development of NK and iNKT cells","NA Bezman, T Chakraborty, T Bender","2011",249,"… of miR-150 expression levels has a differential effect on NK and iNKT cell development. 
Mice with a targeted deletion of miR-150 … Conversely, a gain-of-function miR-150 transgene …"
1,"miR-150","MiR-150-5p protects against septic acute kidney injury via repressing the MEKK3/JNK pathway","L Shi, Y Zhang, Y Xia, C Li, Z Song, J Zhu","2021",35,"… Moreover, miR-150-5p was identified as a target … miR-150-5p on LPS-induced HK2 cell 
injury. Mechanistically, the MEKK3/JNK pathway was identified as a functional target of miR-150-…"
1,"miR-150","[HTML][HTML] Causes and consequences of miR-150-5p dysregulation in myasthenia gravis","MA Cron, S Maillard, F Truffault, A Gloghini","2019",28,"… of the miR-150 increase in the serum of early-onset MG patients. We observed that miR-150 … 
by in situ hybridization experiments, that miR-150 was mainly expressed by cells of the …"
2,"miR-150","Circulating mi RNA s in myasthenia gravis: miR‐150‐5p as a new potential biomarker","T Punga, R Le Panse, M Andersson","2014",86,"… with MG identified in this study was hsa-miR-150. miR-150 has been identified as a miRNA 
… .19, 20 In mice with transgenic expression of miR-150, the number of pre-B cells decrease in …"
2,"miR-150","c-Myb is an evolutionary conserved miR-150 target and miR-150/c-Myb interaction is important for embryonic development","YC Lin, MW Kuo, J Yu, HH Kuo, RJ Lin","2008",147,"… The miR-150 overexpression or … miR-150 could be reversed by coinjection of c-Myb mRNA. 
Our findings suggest that c-Myb is an evolutionally conserved target of miR-150 and miR-150…"
2,"miR-150","Microvesicle-delivery miR-150 promotes tumorigenesis by up-regulating VEGF, and the neutralization of miR-150 attenuate tumor development","Y Liu, L Zhao, D Li, Y Yin, CY Zhang, J Li","2013",136,"… RNA against miR-150 (anti-miR-150) into tumor models. We transfected 293T cells with 
antisense miR150 RNA to load the MVs with the miR-150 inhibitor ( 293T MV/anti-miR-150). …"
2,"miR-150","Elevated circulating miR-150 and miR-342-3p in patients with irritable bowel syndrome","NH Fourie, RM Peace, SK Abey, LAB Sherwin","2014",103,"… hsa-miR-150 and hsa-miR-342-3p were found to be significantly elevated (FDR adjusted p 
… hsa-miR-150 is associated with inflammatory bowel disorders and pain, and interacts with a …"
